60.2456,-152.1258,90.4,3.2,0.38,ak
34.6894,36.4205,10,4.3,1.02,us
-4.4634,132.8145,10,4.6,0.89,us
18.3,145.9099,152.773,4.8,1.05,us
60.847,-152.3511,105.7,2.6,0.43,ak
60.4838,-141.4008,15.1,2.8,0.8,ak
31.72345748,-104.5313414,5.977319336,2.5,0.2,tx
9.4596,126.1881,83.269,4.4,0.44,us
62.6127,-152.1539,0.1,2.6,0.81,ak
37.2122,141.5403,50.582,4.3,0.55,us
60.0205,-152.5031,91.9,3,0.47,ak
17.94633333,-67.01816667,7.94,2.63,0.05,pr
19.27283333,-64.83783333,24.74,3.31,0.2,pr
63.2956,-149.7613,107.5,2.7,0.08,ak
2.7991,127.097,48.918,4.5,0.68,us
60.2488,-152.8033,107.2,2.5,0.46,ak
18.00016667,-66.80883333,14.87,2.59,0.04,pr
19.30783333,-64.74816667,42.81,3.35,0.32,pr
3.9573,-32.2273,10,4.9,0.73,us
59.7054,-153.1452,113.5,2.5,0.18,ak
58.1381,-152.7319,47.5,2.7,0.62,ak
19.02516667,-65.05116667,22.1,3.17,0.27,pr
19.06216667,-64.8555,38.73,3.18,0.15,pr
-21.1028,-68.5557,150.93,4.1,0.62,us
2.8567,127.0676,35,4.7,0.79,us
31.66382044,-104.3832334,7.10847168,2.5,0.2,tx
19.25333333,-64.85016667,34.83,3.19,0.22,pr
-57.3216,-25.6375,35,5,0.69,us
19.2806,-64.84,49,3.77,0.41,pr
19.3221,-64.8171,30,3.79,0.34,pr
19.28583333,-64.848,26.48,3.39,0.16,pr
53.4636,-163.6677,26.3,3.5,0.95,ak
19.2971,-64.8208,49,3.87,0.38,pr
19.27266667,-64.8555,44.24,3.24,0.27,pr
19.3256,-64.8465,33,3.88,0.38,pr
19.3615,-64.852,20.84,3.42,0.2,pr
19.25300026,-155.3853302,31.13999939,2.55,0.109999999,hv
19.29833333,-64.8355,44.29,3.37,0.13,pr
53.3002,-163.5332,23.807,4.6,0.75,us
19.3403,-64.8281,34,3.69,0.38,pr
-18.2573,-70.8206,40.232,4.3,0.52,us
2.7788,127.0784,47.107,5.1,1.06,us
19.54533333,-65.70416667,86.69,3.19,0.26,pr
19.32833333,-64.83666667,35.07,3.2,0.38,pr
19.31283333,-64.885,24.61,3.32,0.16,pr
38.8075,-122.786,0.99,2.55,0.08,nc
38.8208333,-122.788,0.9,3.06,0.07,nc
3.2299,96.1937,47.098,4.5,0.77,us
-21.4284,-66.718,245.948,4,0.91,us
2.4765,126.7826,43.449,4.6,0.51,us
37.379,-122.2308333,7.71,2.66,0.08,nc
37.3781667,-122.2253333,7.25,2.53,0.08,nc
19.5,-65.744,116,4.01,0.51,pr
-19.9412,-68.9363,121.466,4.5,0.81,us
-26.7209,-63.0394,610.671,6.8,1.45,us
18.087,-66.90566667,18.41,2.47,0.19,pr
-3.9681,34.3621,10,4.6,0.54,us
18.8245,-67.2945,29.7,2.88,0.07,pr
37.7696,141.5306,69.558,4.5,0.54,us
-5.2778,101.8249,25.488,4.5,0.69,us
2.8019,127.0115,22.687,5,1.13,us
44.943,148.0752,10.628,4.1,0.38,us
52.2302,-170.4085,25.6,3.6,0.95,ak
-28.144,-176.2771,10,5.4,1.24,us
18.80683333,-66.812,14,3.24,0.26,pr
16.131,-62.1564,166.372,6.2,0.52,us
18.3835,-67.40033333,14.11,3.11,0.14,pr
3.005,127.1757,35,4.7,0.36,us
19.2095,-155.4018333,31.94,3.03,0.15,hv
3.5756,128.5755,9.826,4.9,0.82,us
41.128,-123.8753333,25.27,4.26,0.17,nc
36.484,-120.6923333,10.28,3.02,0.13,nc
37.3741667,-122.2261667,7.28,2.88,0.08,nc
18.02433333,-66.76866667,14.53,2.46,0.1,pr
18.0185,-67.26383333,34.74,2.92,0.07,pr
38.9264,142.0923,48.794,5,0.8,us
36.0863,31.6512,87.259,4.2,0.43,us
-56.4321,158.7822,10,4.7,0.83,us
39.0628,70.7087,14.558,4.7,0.65,us
-7.4437,122.9267,539.902,4.4,0.51,us
59.6726,-152.1165,63.2,2.7,0.41,ak
19.63583333,-65.87233333,46.57,3.4,0.42,pr
-15.4484,-172.8284,10,4.9,0.45,us
59.7879,-150.2718,16.9,2.5,0.53,ak
62.1494,-152.086,103.5,2.6,0.6,ak
35.4849,80.3517,10,4.2,1.12,us
38.7511667,-123.0948333,6.28,3.59,0.09,nc
11.9085,-87.7477,37.368,4.2,0.54,us
18.9455,-66.43116667,20.19,2.9,0.12,pr
32.6949,23.4225,10,4,0.78,us
2.7335,127.0413,61.757,4.3,0.43,us
6.8247,123.6366,599.231,4.2,0.55,us
56.1896,-149.3174,15.172,3.4,0.67,us
56.2551,-149.7959,10,3.9,0.64,us
2.7461,127.0847,56.648,4.7,0.72,us
41.1286667,-123.8765,26.26,3.66,0.12,nc
36.8016667,-121.5186667,4.17,2.47,0.18,nc
36.8073333,-121.532,4.17,3.16,0.17,nc
2.6331,126.8351,65.929,4.5,0.63,us
13.841,-89.9523,7.141,4.1,1.21,us
-21.4084,-174.196,10,5,0.94,us
2.6654,126.9787,63.606,4.8,0.7,us
1.146,-85.258,39.223,4.8,0.95,us
36.8096667,-121.531,5.32,3.56,0.17,nc
-35.6972,-103.8494,10,4.8,0.52,us
-17.342,-178.9889,553.014,4.5,0.93,us
52.8083,152.9293,499.292,4.4,0.65,us
17.9455,-65.62116667,16.73,2.46,0.34,pr
19.6516,-65.7675,10,3.71,0.51,pr
4.397,126.8701,47.934,4.4,0.44,us
36.382,-97.6435,7.83,3.03,0.19,ok
35.8578333,-117.6995,8.5,3.35,0.15,ci
13.7446,145.0964,120.896,5,0.62,us
2.9275,127.049,53.443,4.8,0.89,us
2.7597,127.0019,48.669,4.7,1.01,us
41.317,142.5669,37.201,4.4,0.6,us
19.2495,-155.4103333,32.84,2.82,0.13,hv
-6.2454,125.3943,546.03,4.9,0.65,us
53.5331,-163.6261,25.299,4.8,0.84,us
35.5411,71.4241,96.044,5.1,0.84,us
6.0677,125.6309,133.144,4.7,0.95,us
53.5309,-163.6453,36.776,4.2,0.61,us
2.8532,127.0514,48.192,4.5,0.31,us
